system:index,glrip_id,Hylak_id,LANDSAT_SCENE_ID,doy,RFSnowIce,FmaskSnowIce,cloud
0000000000000000010d_1_1_LT05_139024_19861126,VSV4,13610,LT51390241986330BJC01,329,0.9999818774287355,0.9992610255058486,0.03668765743590383
0000000000000000010d_1_1_LT05_139024_19861212,VSV4,13610,LT51390241986346BJC00,345,0.9988600986307409,0.9906810480204975,0.9801204074448376
000000000000000000ee_1_1_LT05_193023_19841114,RA2,1325718,LT51930231984319KIS08,318,0.048935665735813275,0.0033501940741521327,0.0
000000000000000000ee_1_1_LT05_193023_19850117,RA2,1325718,LT51930231985017KIS00,16,1.0,1.0,0.0
000000000000000000ee_1_1_LT05_193023_19850829,RA2,1325718,LT51930231985241KIS00,240,0.0,0.0,0.0
000000000000000000ee_1_1_LT05_193023_19860221,RA2,1325718,LT51930231986052KIS00,51,1.0,1.0,0.837188471468465
000000000000000000ee_1_1_LT05_193023_19860731,RA2,1325718,LT51930231986212XXX05,211,0.0,0.0,0.0
000000000000000000ee_1_1_LT05_193023_19870312,RA2,1325718,LT51930231987071KIS00,70,1.0,1.0,0.0
000000000000000000ee_1_1_LT05_194023_19850601,RA2,1325718,LT51940231985152KIS03,151,0.0,0.0,0.0
000000000000000000ee_1_1_LT05_194023_19851108,RA2,1325718,LT51940231985312KIS00,311,0.001705751319874414,0.0,0.0
000000000000000000ee_1_1_LT05_194023_19860228,RA2,1325718,LT51940231986059KIS00,58,1.0,1.0,6.665146545524704E-4
000000000000000000ee_1_1_LT05_194023_19860503,RA2,1325718,LT51940231986123XXX02,122,0.0,0.0,0.0
000000000000000000ee_1_1_LT05_194023_19860807,RA2,1325718,LT51940231986219XXX08,218,0.0,0.0,0.0
000000000000000000ee_1_1_LT05_194023_19860924,RA2,1325718,LT51940231986267XXX03,266,0.0,0.0,0.27053479031098165
000000000000000000ee_1_1_LT05_194023_19870114,RA2,1325718,LT51940231987014XXX03,13,1.0,1.0,0.0
000000000000000000ee_1_1_LT05_194023_19870303,RA2,1325718,LT51940231987062XXX02,61,1.0,1.0,0.0
00000000000000000000_1_1_LT05_033012_19850727,WRS205,2371,LT50330121985208PAC00,207,1.4236864653647562E-4,0.0,0.0
00000000000000000000_1_1_LT05_033012_19860220,WRS205,2371,LT50330121986051PAC00,50,1.0,0.9999493177803682,0.004913872222301028
00000000000000000000_1_1_LT05_033012_19860527,WRS205,2371,LT50330121986147PAC00,146,1.0,1.0,0.0
00000000000000000000_1_1_LT05_033012_19870428,WRS205,2371,LT50330121987118PAC00,117,1.0,1.0,0.02010959759055514
00000000000000000000_1_1_LT05_033012_19870530,WRS205,2371,LT50330121987150PAC00,149,1.0,1.0,0.0
00000000000000000000_1_1_LT05_033012_19870701,WRS205,2371,LT50330121987182PAC00,181,0.9801230639763768,0.9518307734866369,0.0071605650406696315
00000000000000000000_1_1_LT05_033012_19880921,WRS205,2371,LT50330121988265PAC00,264,0.006494006595188153,9.918524157227527E-5,0.0
00000000000000000000_1_1_LT05_034012_19850328,WRS205,2371,LT50340121985087PAC00,86,1.0,1.0,0.0011629049297901936
00000000000000000000_1_1_LT05_034012_19850413,WRS205,2371,LT50340121985103PAC00,102,1.0,1.0,0.2027189784760672
00000000000000000000_1_1_LT05_034012_19850429,WRS205,2371,LT50340121985119PAC00,118,1.0,1.0,0.0
00000000000000000000_1_1_LT05_034012_19850515,WRS205,2371,LT50340121985135PAC00,134,1.0,1.0,0.0
00000000000000000000_1_1_LT05_034012_19850616,WRS205,2371,LT50340121985167PAC00,166,0.9791639466993624,0.9539348439847782,4.7943035730327544E-4
00000000000000000000_1_1_LT05_034012_19860705,WRS205,2371,LT50340121986186PAC00,185,0.9774577896124997,0.9545271821067078,0.0031345268133746696
00000000000000000000_1_1_LT05_034012_19860806,WRS205,2371,LT50340121986218PAC00,217,0.6424387023820449,0.5103812988612251,0.0061584158519870464
00000000000000000000_1_1_LT05_034012_19861025,WRS205,2371,LT50340121986298PAC00,297,1.0,1.0,6.385049926215221E-4
00000000000000000000_1_1_LT05_034012_19880320,WRS205,2371,LT50340121988080PAC00,79,1.0,0.9999992622535263,0.2879050217256658
00000000000000000000_1_1_LT05_034012_19880405,WRS205,2371,LT50340121988096PAC00,95,1.0,0.999999469344679,0.010006046727386112
00000000000000000000_1_1_LT05_034012_19880421,WRS205,2371,LT50340121988112PAC00,111,1.0,1.0,0.3927353114695023
00000000000000000000_1_1_LT05_035012_19841127,WRS205,2371,LT50350121984332PAC00,331,1.0,0.46806965476823886,0.01829864484206347
00000000000000000000_1_1_LT05_035012_19850130,WRS205,2371,LT50350121985030PAC00,29,1.0,0.9997430611812709,0.0
00000000000000000000_1_1_LT05_035012_19850319,WRS205,2371,LT50350121985078PAC00,77,1.0,0.9999921216633669,0.0
00000000000000000000_1_1_LT05_035012_19850506,WRS205,2371,LT50350121985126PAC00,125,1.0,1.0,0.0
00000000000000000000_1_1_LT05_035012_19850810,WRS205,2371,LT50350121985222PAC00,221,0.002495774805145963,1.5357641875170144E-4,0.002744917527471227
00000000000000000000_1_1_LT05_035012_19860218,WRS205,2371,LT50350121986049PAC00,48,1.0,0.9999921216633669,0.0
00000000000000000000_1_1_LT05_035012_19860626,WRS205,2371,LT50350121986177PAC00,176,0.9985723590009793,0.9735870627349489,0.0019735758488434976
00000000000000000000_1_1_LT05_035012_19860712,WRS205,2371,LT50350121986193PAC00,192,0.9526760397418369,0.916560991939153,0.019383439274201362
00000000000000000000_1_1_LT05_035012_19860813,WRS205,2371,LT50350121986225PAC00,224,0.47495095989218944,0.38367388317735035,0.0063207369585166606
00000000000000000000_1_1_LT05_035012_19870426,WRS205,2371,LT50350121987116PAC00,115,1.0,1.0,0.0
00000000000000000000_1_1_LT05_035012_19870629,WRS205,2371,LT50350121987180PAC00,179,0.9842382191896016,0.9579443044658021,0.002050153280917529
00000000000000000000_1_1_LT05_035012_19880428,WRS205,2371,LT50350121988119PAC00,118,1.0,1.0,0.0
00000000000000000000_1_1_LT05_035012_19881021,WRS205,2371,LT50350121988295PAC00,294,0.7202449161339589,0.5271791608036963,0.04930063480485244
00000000000000000000_1_1_LT05_110232_19840704,WRS205,2371,LT51102321984186PAC00,185,0.9519827679298521,0.8647039335606885,0.02626984080297679
0000000000000000002d_1_1_LT05_018028_19840327,WRS302,745,LT50180281984087XXX08,86,0.9998742380925107,0.9988684517609083,3.106412215819346E-4
0000000000000000002d_1_1_LT05_019028_19840503,WRS302,745,LT50190281984124XXX01,123,0.00926869890852672,5.908323860144687E-4,0.09868306467492838
0000000000000000002d_1_1_LT05_019028_19840519,WRS302,745,LT50190281984140PAC02,139,0.04466054025122626,4.6792681883124567E-4,0.26165559846966013
0000000000000000002d_1_1_LT05_019028_19840604,WRS302,745,LT50190281984156PAC02,155,2.982562618138507E-4,1.9176855002760262E-6,2.703606598287311E-4
0000000000000000002d_1_1_LT05_019028_19840620,WRS302,745,LT50190281984172XXX04,171,2.680346643406089E-4,0.0,1.0227564718776173E-6
0000000000000000002d_1_1_LT05_019028_19870309,WRS302,745,LT50190281987068XXX02,67,0.9999769624769529,0.9999627845992451,0.015818360696647975
0000000000000000002d_1_1_LT05_019028_19870410,WRS302,745,LT50190281987100PAC04,99,0.9529367553024174,0.7071552805297407,0.051022288209845966
0000000000000000002d_1_1_LT05_019028_19870512,WRS302,745,LT50190281987132PAC09,131,0.0017124615104767667,1.7487398404231598E-6,1.5333325458776988E-5
0000000000000000002d_1_1_LT05_019028_19870731,WRS302,745,LT50190281987212XXX02,211,2.6722406764236343E-4,0.0,0.0036016790292188123
0000000000000000002d_1_1_LT05_019028_19871206,WRS302,745,LT50190281987340XXX03,339,0.7037227502878545,0.5881607444962829,0.11843072337980994
0000000000000000002d_1_1_LT05_019028_19880107,WRS302,745,LT50190281988007XXX03,6,0.9999034596828965,0.9997298274906353,1.323567198900446E-6
0000000000000000002d_1_1_LT05_019028_19880208,WRS302,745,LT50190281988039XXX03,38,0.999930450597578,0.9998832593685861,8.588346796986443E-5
0000000000000000002d_1_1_LT05_019028_19880412,WRS302,745,LT50190281988103PAC04,102,0.8915573628273898,0.2537858461142752,0.38848186501367366
0000000000000000002d_1_1_LT05_019028_19880530,WRS302,745,LT50190281988151PAC04,150,5.529657747253494E-4,0.0,0.004408346189961991
0000000000000000002d_1_1_LT05_019028_19880717,WRS302,745,LT50190281988199XXX03,198,3.435289108992948E-4,0.0,0.002942333004070716
0000000000000000002d_1_1_LT05_019028_19880802,WRS302,745,LT50190281988215XXX06,214,0.04918726750151082,0.0,0.5521903417756542
0000000000000000002d_1_1_LT05_019028_19880818,WRS302,745,LT50190281988231XXX04,230,1.8552903944038114E-4,0.0,0.004329214911019655
0000000000000000003d_1_1_LT05_026026_19840418,WRS346,8275,LT50260261984109XXX04,108,0.9398832004630331,0.41180495769943676,4.0698909353579436E-4
0000000000000000003d_1_1_LT05_026026_19840504,WRS346,8275,LT50260261984125PAC00,124,0.0,0.0,0.0034938182900093513
0000000000000000003d_1_1_LT05_026026_19840707,WRS346,8275,LT50260261984189XXX05,188,0.0,0.0,0.013958211441090307
0000000000000000003d_1_1_LT05_026026_19840723,WRS346,8275,LT50260261984205PAC00,204,3.6917677921491295E-4,1.1437241395285539E-4,0.6027537230971203
0000000000000000003d_1_1_LT05_026026_19840824,WRS346,8275,LT50260261984237PAC00,236,8.439425022209635E-4,0.0,0.5945305496787412
0000000000000000003d_1_1_LT05_026026_19850131,WRS346,8275,LT50260261985031PAC02,30,0.9998307774413216,0.9997614648803871,0.07898847394618015
0000000000000000003d_1_1_LT05_026026_19850320,WRS346,8275,LT50260261985079PAC00,78,0.9980237161727458,0.9991306191525274,0.0
0000000000000000003d_1_1_LT05_026026_19850507,WRS346,8275,LT50260261985127PAC03,126,0.0,0.0,0.22581817652016123
0000000000000000003d_1_1_LT05_026026_19850523,WRS346,8275,LT50260261985143PAC00,142,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19850624,WRS346,8275,LT50260261985175PAC04,174,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19850827,WRS346,8275,LT50260261985239PAC08,238,0.0,0.0,0.003514330693687321
0000000000000000003d_1_1_LT05_026026_19850912,WRS346,8275,LT50260261985255PAC04,254,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19851014,WRS346,8275,LT50260261985287PAC04,286,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19851030,WRS346,8275,LT50260261985303PAC04,302,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19860307,WRS346,8275,LT50260261986066XXX04,65,0.999605088075903,0.9999388461632102,5.751141218122389E-7
0000000000000000003d_1_1_LT05_026026_19860526,WRS346,8275,LT50260261986146PAC04,145,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19860830,WRS346,8275,LT50260261986242XXX03,241,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19861118,WRS346,8275,LT50260261986322XXX03,321,0.9604077651065597,0.9482735878321545,9.776940070808061E-5
0000000000000000003d_1_1_LT05_026026_19861220,WRS346,8275,LT50260261986354XXX03,353,0.9994632540086595,0.9977752962897363,0.0010208275662167237
0000000000000000003d_1_1_LT05_026026_19870206,WRS346,8275,LT50260261987037XXX02,36,1.0,1.0,0.9892470912644762
0000000000000000003d_1_1_LT05_026026_19870310,WRS346,8275,LT50260261987069XXX03,68,0.9977047062396487,0.9988191562697345,0.125119911294398
0000000000000000003d_1_1_LT05_026026_19870614,WRS346,8275,LT50260261987165XXX07,164,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19870902,WRS346,8275,LT50260261987245XXX02,244,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19880819,WRS346,8275,LT50260261988232XXX03,231,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19880904,WRS346,8275,LT50260261988248PAC04,247,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_026026_19881209,WRS346,8275,LT50260261988344XXX02,343,0.9998738521359152,0.9997987002168861,4.888470035404031E-5
0000000000000000003d_1_1_LT05_027026_19840316,WRS346,8275,LT50270261984076XXX04,75,0.9999453641584277,1.0,0.0
0000000000000000003d_1_1_LT05_027026_19840527,WRS346,8275,LT50270261984148PAC11,147,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_027026_19840628,WRS346,8275,LT50270261984180XXX04,179,8.672587379718877E-4,0.0,0.43633084091653335
0000000000000000003d_1_1_LT05_027026_19850207,WRS346,8275,LT50270261985038PAC04,37,0.9999377893232526,0.9997468936329215,0.010825564819579045
0000000000000000003d_1_1_LT05_027026_19850428,WRS346,8275,LT50270261985118XXX01,117,0.1810781227441809,3.0945167808512714E-4,1.3016749623683674E-4
0000000000000000003d_1_1_LT05_027026_19851021,WRS346,8275,LT50270261985294PAC05,293,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_027026_19860210,WRS346,8275,LT50270261986041PAC05,40,0.9999842786769396,0.9999629973737723,9.776940070808061E-5
0000000000000000003d_1_1_LT05_027026_19860330,WRS346,8275,LT50270261986089XXX03,88,0.9986916789978907,0.9899058135434516,2.444235017702015E-4
0000000000000000003d_1_1_LT05_027026_19860821,WRS346,8275,LT50270261986233XXX08,232,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_027026_19870112,WRS346,8275,LT50270261987012XXX03,11,0.9897385982022302,0.9783677881497195,0.002431007392900335
0000000000000000003d_1_1_LT05_027026_19870418,WRS346,8275,LT50270261987108XXX02,107,4.1599921477751944E-5,0.0,0.0
0000000000000000003d_1_1_LT05_027026_19870605,WRS346,8275,LT50270261987156XXX02,155,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_027026_19870808,WRS346,8275,LT50270261987220XXX02,219,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_027026_19870824,WRS346,8275,LT50270261987236XXX02,235,0.0,0.0,0.3012790921478525
0000000000000000003d_1_1_LT05_027026_19870925,WRS346,8275,LT50270261987268XXX07,267,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_027026_19880303,WRS346,8275,LT50270261988063XXX03,62,0.9989629133678908,0.9991655757029141,1.502964905002651E-4
0000000000000000003d_1_1_LT05_027026_19880420,WRS346,8275,LT50270261988111XXX03,110,0.9542326424344404,0.8592686042693607,0.001038080989871091
0000000000000000003d_1_1_LT05_027026_19880522,WRS346,8275,LT50270261988143PAC04,142,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_027026_19880607,WRS346,8275,LT50270261988159AAA04,158,0.0,0.0,0.0
0000000000000000003d_1_1_LT05_027026_19880725,WRS346,8275,LT50270261988207XXX03,206,0.0,0.0,0.054167315267592955
0000000000000000003d_1_1_LT05_027026_19880810,WRS346,8275,LT50270261988223PAC04,222,0.0,0.0,0.8191739597527465
0000000000000000003d_1_1_LT05_027026_19881013,WRS346,8275,LT50270261988287PAC04,286,0.0,0.0,0.0795616710209197
000000000000000000f2_1_1_LT05_132024_19870112,VSV10,1211,LT51320241987012BJC00,11,1.0,0.9983029980368012,0.020788781983051154
000000000000000000f2_1_1_LT05_132024_19870213,VSV10,1211,LT51320241987044BJC00,43,1.0,0.9985967110553233,0.0
000000000000000000f2_1_1_LT05_132024_19870925,VSV10,1211,LT51320241987268BJC00,267,7.00629706390708E-5,0.0,0.0
000000000000000000f2_1_1_LT05_132024_19880420,VSV10,1211,LT51320241988111BJC00,110,0.5977984211565448,0.12537168560344908,0.0
000000000000000000f2_1_1_LT05_133024_19861202,VSV10,1211,LT51330241986336BJC01,335,0.9988683892334309,0.9775442046093941,0.008531777064745357
000000000000000000f2_1_1_LT05_133024_19870204,VSV10,1211,LT51330241987035BJC01,34,1.0,0.999982089198321,0.05777534626130442
000000000000000000f2_1_1_LT05_133024_19870409,VSV10,1211,LT51330241987099BJC01,98,0.98739901207999,0.9787156915596519,0.005976728769607308
000000000000000000f2_1_1_LT05_133024_19880207,VSV10,1211,LT51330241988038BJC00,37,0.9999943275409964,0.99984653217778,0.008307866752407021
000000000000000000f5_1_1_LT05_179018_19850608,VSV13,1156,LT51790181985159KIS03,158,3.166706832010796E-4,4.206658898534866E-6,0.004540847336907459
000000000000000000f5_1_1_LT05_179018_19850811,VSV13,1156,LT51790181985223XXX03,222,4.062012498560629E-4,0.0,0.0
000000000000000000f5_1_1_LT05_179018_19860219,VSV13,1156,LT51790181986050KIS00,49,1.0,1.0,0.008313852708213052
000000000000000000f5_1_1_LT05_179018_19860611,VSV13,1156,LT51790181986162XXX03,161,6.983002098246406E-4,0.0,0.04044364819186543
000000000000000000f5_1_1_LT05_179018_19870310,VSV13,1156,LT51790181987069KIS00,68,1.0,1.0,0.0
000000000000000000f5_1_1_LT05_179018_19870326,VSV13,1156,LT51790181987085XXX03,84,1.0,1.0,0.08102612621802899
000000000000000000f5_1_1_LT05_179018_19880920,VSV13,1156,LT51790181988264KIS00,263,0.024439455612725026,0.001277202495573891,0.04642056486631054
000000000000000000f6_1_1_LT05_179017_19850216,VSV14,1136,LT51790171985047KIS00,46,1.0,1.0,0.0020385362191594155
000000000000000000f6_1_1_LT05_179017_19850421,VSV14,1136,LT51790171985111KIS00,110,0.9974642181677816,0.9922403901430307,0.0
000000000000000000f6_1_1_LT05_179017_19850811,VSV14,1136,LT51790171985223XXX03,222,5.4584012387225046E-5,0.0,0.0
000000000000000000f6_1_1_LT05_179017_19860219,VSV14,1136,LT51790171986050KIS00,49,1.0,0.9999116506658344,0.08836416955689366
000000000000000000f6_1_1_LT05_179017_19860611,VSV14,1136,LT51790171986162XXX03,161,5.933517899834878E-4,0.0,0.028201790425795733
000000000000000000f6_1_1_LT05_179017_19860814,VSV14,1136,LT51790171986226XXX04,225,0.00748969674074135,5.510075409745156E-5,0.2962041323209106
000000000000000000f6_1_1_LT05_179017_19870310,VSV14,1136,LT51790171987069KIS00,68,1.0,1.0,0.004393603558587487
000000000000000000f6_1_1_LT05_179017_19870326,VSV14,1136,LT51790171987085XXX03,84,1.0,1.0,3.395415686967868E-4
000000000000000000f6_1_1_LT05_179017_19870411,VSV14,1136,LT51790171987101XXX02,100,0.9962414707801347,0.9944273770945504,0.0
000000000000000000f6_1_1_LT05_179017_19880920,VSV14,1136,LT51790171988264KIS00,263,0.010505624792576681,6.886354766345883E-5,0.35022534212863504
000000000000000000f6_1_1_LT05_180017_19850412,VSV14,1136,LT51800171985102KIS00,101,0.9993935789931695,0.9952087725797976,0.006223735538424485
000000000000000000f6_1_1_LT05_180017_19860415,VSV14,1136,LT51800171986105XXX03,104,0.9998704730554364,0.996268525409625,0.009694394338910277
000000000000000000f6_1_1_LT05_180017_19860517,VSV14,1136,LT51800171986137XXX03,136,0.0,0.0,0.0
000000000000000000f6_1_1_LT05_180017_19860618,VSV14,1136,LT51800171986169XXX04,168,0.005179369464853886,6.726453850459592E-5,0.9556519288195454
000000000000000000f6_1_1_LT05_180017_19860720,VSV14,1136,LT51800171986201XXX03,200,0.0030817915833899014,0.0,0.03444990510734388
000000000000000000f6_1_1_LT05_180017_19860805,VSV14,1136,LT51800171986217XXX03,216,0.008622844505462721,0.0,0.3788707183164778
000000000000000000f6_1_1_LT05_180017_19870317,VSV14,1136,LT51800171987076KIS00,75,1.0,1.0,0.0
000000000000000000f6_1_1_LT05_180017_19870504,VSV14,1136,LT51800171987124XXX02,123,0.9627355519415663,0.9276737846991456,0.012281788829219244
000000000000000000f6_1_1_LT05_180017_19870723,VSV14,1136,LT51800171987204XXX02,203,0.0038577898182730035,4.429150193195182E-6,0.32649551010818467
000000000000000000f6_1_1_LT05_180017_19880404,VSV14,1136,LT51800171988095KIS00,94,0.9951800268207891,0.9938803815115775,0.013703804126640238
000000000000000000f7_1_1_LT05_126021_19860608,VSV15,13107,LT51260211986159BJC00,158,0.9267223221026208,0.8476053086164611,4.137653336718873E-4
000000000000000000f7_1_1_LT05_127020_19860428,VSV15,13107,LT51270201986118BJC00,117,0.9999465184563758,0.9993278104026845,0.001097159013893506
000000000000000000f7_1_1_LT05_127021_19860428,VSV15,13107,LT51270211986118BJC00,117,0.9999725669814077,0.999976365399367,0.007211458387672762
000000000000000000f7_1_1_LT05_127021_19860802,VSV15,13107,LT51270211986214BJC00,213,0.007373713077678458,0.0,0.29362254587400527
000000000000000000f7_1_1_LT05_127021_19861106,VSV15,13107,LT51270211986310BJC01,309,0.9214395944137952,0.561012782437588,0.39792115916305854
000000000000000000f9_1_1_LT05_127020_19860428,VSV17,13008,LT51270201986118BJC00,117,0.9860876500862295,0.7813756678445597,0.03693428668676065
000000000000000000f9_1_1_LT05_128020_19861113,VSV17,13008,LT51280201986317BJC00,316,0.6949860225176311,0.669066121490326,0.0
000000000000000000f9_1_1_LT05_128020_19880323,VSV17,13008,LT51280201988083BJC00,82,1.0,1.0,0.0
000000000000000000fb_1_1_LT05_178021_19840411,VSV19,160842,LT51780211984102KIS00,101,0.8734647844072009,0.7138096743944597,0.17684644103181435
000000000000000000fb_1_1_LT05_178021_19840427,VSV19,160842,LT51780211984118FUI00,117,0.9990842669502066,0.8999314724402152,0.07451818275858837
000000000000000000fb_1_1_LT05_178021_19850209,VSV19,160842,LT51780211985040KIS00,39,1.0,1.0,4.314584763534807E-4
000000000000000000fb_1_1_LT05_178021_19850225,VSV19,160842,LT51780211985056KIS00,55,1.0,1.0,0.5056505261574062
